secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
493,0,78,2.559,19.4976,0,0,-2,4.47129,51.5666,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
494,0,78,2.565,20.7,0,0,-2,4.47132,51.5666,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
495,0,81,2.571,20.7,0,0,-2,4.47134,51.5665,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
496,0,82,2.577,20.7,0,0,-2,4.47137,51.5665,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
497,0,82,2.583,22.1976,0,0,-2,4.47141,51.5664,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
498,0,82,2.59,22.5972,0,0,-2,4.47144,51.5664,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
499,0,82,2.596,22.7988,0,0,-2,4.47147,51.5663,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
500,0,82,2.602,22.5972,0,0,-3,4.47151,51.5663,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
501,0,82,2.608,21.6972,0,0,-3,4.47154,51.5662,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
502,88,82,2.614,21.3984,0,111,-3,4.47159,51.5662,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
503,84,83,2.62,21.1968,0,120,-3,4.47164,51.5661,0,-1.66667,16,0,47,0,0,0,0,0,0,0,0
504,81,84,2.626,20.9988,0,95,-3,4.47168,51.5661,0,-1.66667,16,0,48,0,0,0,0,0,0,0,0
505,75,86,2.631,20.898,0,48,-3,4.47172,51.566,0,-1.66667,16,0,48,0,0,0,0,0,0,0,0
506,74,87,2.638,20.898,0,26,-3,4.47175,51.566,0,-1.66667,16,0,41,0,0,0,0,0,0,0,0
507,73,87,2.644,20.5992,0,13,-3,4.47178,51.5659,0,-1.66667,16,0,54,0,0,0,0,0,0,0,0
508,73,88,2.649,20.3976,0,13,-3,4.47182,51.5659,0,-1.66667,16,0,54,0,0,0,0,0,0,0,0
509,45,88,2.655,19.6992,0,13,-3,4.47185,51.5659,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
510,39,88,2.661,19.3968,0,13,-3,4.47188,51.5658,0,0,16,0,-255,0,0,0,0,0,0,0,0
511,37,87,2.667,19.6992,0,13,-3,4.47192,51.5658,0,0,16,0,-255,0,0,0,0,0,0,0,0
512,37,86,2.672,19.3968,0,13,-3,4.47194,51.5657,0,0,16,0,-255,0,0,0,0,0,0,0,0
513,37,86,2.677,18.6984,0,13,-3,4.47198,51.5657,0,0,16,0,-255,0,0,0,0,0,0,0,0
514,36,85,2.683,18.6984,0,13,-3,4.47202,51.5656,0,0,16,0,-255,0,0,0,0,0,0,0,0
515,36,85,2.688,18.4968,0,13,-3,4.47204,51.5656,0,0,16,0,-255,0,0,0,0,0,0,0,0
516,36,85,2.693,18.3996,0,13,-3,4.47207,51.5655,0,0,16,0,-255,0,0,0,0,0,0,0,0
517,36,85,2.698,17.8992,0,13,-3,4.47211,51.5655,0,0,16,0,-255,0,0,0,0,0,0,0,0
518,0,85,2.704,17.1972,0,0,-3,4.47214,51.5654,0,0,16,0,-255,0,0,0,0,0,0,0,0
519,0,86,2.709,17.1972,0,0,-3,4.47217,51.5654,0,0,16,0,-255,0,0,0,0,0,0,0,0
520,0,86,2.714,16.9992,0,0,-3,4.4722,51.5654,0,0,16,0,-255,0,0,0,0,0,0,0,0
521,0,87,2.72,16.9992,0,0,-3,4.47223,51.5653,0,0,16,0,-255,0,0,0,0,0,0,0,0
522,0,86,2.724,16.5996,0,0,-3,4.47226,51.5653,0,0,16,0,-255,0,0,0,0,0,0,0,0
523,0,85,2.729,15.6996,0,0,-3,4.47228,51.5652,0,0,16,0,-255,0,0,0,0,0,0,0,0
524,0,85,2.733,15.1992,0,0,-3,4.4723,51.5652,0,0,16,0,-255,0,0,0,0,0,0,0,0
525,0,85,2.738,15.0984,0,0,-3,4.47233,51.5652,0,0,16,0,-255,0,0,0,0,0,0,0,0
526,0,85,2.742,14.7996,0,0,-3,4.47234,51.5651,0,0,16,0,-255,0,0,0,0,0,0,0,0
527,0,85,2.745,14.7996,0,0,-3,4.47236,51.5651,0,0,16,0,-255,0,0,0,0,0,0,0,0
528,0,86,2.749,14.6988,0,0,-3,4.47238,51.5651,0,0,16,0,-255,0,0,0,0,0,0,0,0
529,0,86,2.753,14.6988,0,0,-4,4.4724,51.565,0,0,16,0,-255,0,0,0,0,0,0,0,0
530,0,87,2.758,14.4,0,0,-4,4.47241,51.565,0,0,16,0,-255,0,0,0,0,0,0,0,0
531,54,87,2.761,14.4,0,135,-4,4.47243,51.565,0,0,16,0,-255,0,0,0,0,0,0,0,0
532,54,87,2.766,15.3,0,124,-4,4.47245,51.5649,0,0,16,0,52,0,0,0,0,0,0,0,0
533,57,87,2.771,16.4988,0,121,-4,4.47247,51.5649,0,0,16,0,54,0,0,0,0,0,0,0,0
534,58,87,2.776,16.9992,0,91,-4,4.4725,51.5648,0,0,16,0,52,0,0,0,0,0,0,0,0
535,59,89,2.781,17.5968,0,57,-3,4.47252,51.5648,0,2,16,0,54,0,0,0,0,0,0,0,0
536,59,89,2.785,17.6976,0,11,-3,4.47254,51.5648,0,2,16,0,59,0,0,0,0,0,0,0,0
537,59,89,2.791,17.6976,0,11,-3,4.47257,51.5647,0,2,16,0,59,0,0,0,0,0,0,0,0
538,59,89,2.796,17.4996,0,11,-3,4.47259,51.5647,0,2,16,0,59,0,0,0,0,0,0,0,0
539,59,90,2.8,15.9984,0,11,-3,4.47261,51.5646,0,2,16,0,59,0,0,0,0,0,0,0,0
540,49,90,2.804,15.9984,0,60,-3,4.47263,51.5646,0,2,16,0,-255,0,0,0,0,0,0,0,0
541,54,90,2.809,16.4988,0,144,-3,4.47265,51.5646,0,2,16,0,-255,0,0,0,0,0,0,0,0
542,56,90,2.813,17.3988,0,141,-3,4.47268,51.5645,0,2,16,0,50,0,0,0,0,0,0,0,0
543,57,90,2.819,17.6976,0,106,-3,4.4727,51.5645,0,2,16,0,48,0,0,0,0,0,0,0,0
544,58,90,2.824,18.3996,0,129,-3,4.47273,51.5644,0,2,16,0,47,0,0,0,0,0,0,0,0
545,60,90,2.83,18.6984,0,155,-3,4.47276,51.5644,0,0,16,0,47,0,0,0,0,0,0,0,0
546,61,90,2.835,18.7992,0,154,-3,4.47279,51.5643,0,0,16,0,46,0,0,0,0,0,0,0,0
547,63,91,2.84,18.9,0,144,-3,4.47282,51.5643,0,0,16,0,48,0,0,0,0,0,0,0,0
548,64,91,2.846,18.9,0,104,-3,4.47284,51.5643,0,0,16,0,53,0,0,0,0,0,0,0,0
549,65,91,2.851,18.6984,0,90,-3,4.47286,51.5642,0,0,16,0,51,0,0,0,0,0,0,0,0
550,65,91,2.856,18.6984,0,111,-3,4.47289,51.5642,0,0,16,0,47,0,0,0,0,0,0,0,0
551,65,91,2.861,18.9972,0,114,-3,4.47292,51.5641,0,0,16,0,48,0,0,0,0,0,0,0,0
552,65,91,2.866,18.9972,0,82,-3,4.47294,51.5641,0,0,16,0,45,0,0,0,0,0,0,0,0
553,65,91,2.872,18.9972,0,23,-3,4.47295,51.564,0,0,16,0,45,0,0,0,0,0,0,0,0
554,65,91,2.877,18,0,23,-3,4.47296,51.564,0,0,16,0,-255,0,0,0,0,0,0,0,0
555,65,92,2.881,17.5968,0,23,-3,4.47297,51.5639,0,0,16,0,-255,0,0,0,0,0,0,0,0
556,65,92,2.887,17.5968,0,23,-3,4.47298,51.5639,0,0,16,0,-255,0,0,0,0,0,0,0,0
557,73,93,2.892,18.4968,0,120,-3,4.473,51.5639,0,0,16,0,-255,0,0,0,0,0,0,0,0
558,68,93,2.898,19.3968,0,218,-3,4.47303,51.5638,0,0,16,0,-255,0,0,0,0,0,0,0,0
559,68,93,2.903,19.998,0,193,-3,4.47307,51.5638,0,0,16,0,45,0,0,0,0,0,0,0,0
560,68,93,2.909,19.998,0,66,-3,4.47309,51.5637,0,0,16,0,42,0,0,0,0,0,0,0,0
561,68,93,2.915,19.8972,0,66,-3,4.47311,51.5637,0,0,16,0,-255,0,0,0,0,0,0,0,0
562,60,93,2.92,19.5984,0,60,-3,4.47315,51.5636,0,0,16,0,50,0,0,0,0,0,0,0,0
563,66,93,2.925,19.2996,0,146,-3,4.47318,51.5636,0,0,16,0,40,0,0,0,0,0,0,0,0
564,64,93,2.93,18.4968,0,155,-4,4.47323,51.5635,0,-2,16,0,45,0,0,0,0,0,0,0,0
565,62,95,2.935,17.3988,0,131,-4,4.47326,51.5635,0,-2,16,0,48,0,0,0,0,0,0,0,0
566,60,95,2.94,16.6968,0,124,-4,4.47329,51.5635,0,-2,16,0,47,0,0,0,0,0,0,0,0
567,58,97,2.944,16.6968,0,111,-4,4.47331,51.5634,0,-2,16,0,50,0,0,0,0,0,0,0,0
568,57,97,2.948,16.6968,0,97,-4,4.47334,51.5634,0,-2,16,0,50,0,0,0,0,0,0,0,0
569,57,99,2.953,16.6968,0,105,-4,4.47336,51.5633,0,-2,16,0,48,0,0,0,0,0,0,0,0
570,57,99,2.958,16.6968,0,114,-3,4.47339,51.5633,0,0,16,0,48,0,0,0,0,0,0,0,0
571,58,100,2.963,16.6968,0,120,-3,4.47341,51.5633,0,0,16,0,47,0,0,0,0,0,0,0,0
572,58,100,2.969,18.198,0,120,-4,4.47345,51.5632,0,-1.66667,16,0,47,0,0,0,0,0,0,0,0
573,59,99,2.975,19.6992,0,113,-4,4.47348,51.5632,0,-1.66667,16,0,47,0,0,0,0,0,0,0,0
574,60,98,2.981,19.6992,0,92,-4,4.47352,51.5631,0,0.333333,16,0,48,0,0,0,0,0,0,0,0
575,61,98,2.986,19.098,0,56,-4,4.47354,51.5631,0,0.333333,16,0,47,0,0,0,0,0,0,0,0
576,61,98,2.991,17.3988,0,18,-4,4.47358,51.563,0,0.333333,16,0,27,0,0,0,0,0,0,0,0
577,62,99,2.995,16.9992,0,18,-4,4.47361,51.563,0,0.333333,16,0,-255,0,0,0,0,0,0,0,0
578,62,99,3,16.4988,0,18,-3,4.47364,51.563,0,0.333333,16,0,-255,0,0,0,0,0,0,0,0
579,55,100,3.006,16.4988,0,118,-3,4.47366,51.5629,0,0.333333,16,0,-255,0,0,0,0,0,0,0,0
580,55,101,3.011,16.9992,0,109,-3,4.47369,51.5629,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
581,55,101,3.017,18,0,109,-3,4.47372,51.5628,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
582,0,101,3.021,17.6976,0,0,-3,4.47375,51.5628,0,0,16,0,-255,0,0,0,0,0,0,0,0
583,0,101,3.026,17.6976,0,0,-3,4.47377,51.5627,0,0,16,0,-255,0,0,0,0,0,0,0,0
584,0,101,3.03,15.8976,0,0,-3,4.4738,51.5627,0,0,16,0,-255,0,0,0,0,0,0,0,0
585,0,101,3.035,15.3,0,0,-3,4.47382,51.5627,0,0,16,0,-255,0,0,0,0,0,0,0,0
586,0,101,3.04,15.8976,0,0,-3,4.47384,51.5626,0,0,16,0,-255,0,0,0,0,0,0,0,0
587,0,102,3.043,16.5996,0,0,-3,4.47386,51.5626,0,0,16,0,-255,0,0,0,0,0,0,0,0
588,0,102,3.048,17.1,0,0,-3,4.47388,51.5626,0,0,16,0,-255,0,0,0,0,0,0,0,0
589,56,103,3.053,17.1,0,183,-3,4.4739,51.5625,0,0,16,0,49,0,0,0,0,0,0,0,0
590,56,103,3.057,17.1,0,126,-3,4.47392,51.5625,0,0,16,0,51,0,0,0,0,0,0,0,0
591,57,103,3.063,17.1972,0,97,-3,4.47394,51.5624,0,0,16,0,46,0,0,0,0,0,0,0,0
592,57,103,3.067,15.7968,0,46,-3,4.47397,51.5624,0,0,16,0,57,0,0,0,0,0,0,0,0
593,45,103,3.072,17.298,0,66,-3,4.47399,51.5624,0,0,16,0,58,0,0,0,0,0,0,0,0
594,45,103,3.077,16.8984,0,66,-3,4.47402,51.5623,0,0,16,0,58,0,0,0,0,0,0,0,0
595,0,101,3.082,16.8984,0,0,-3,4.47404,51.5623,0,0,16,0,58,0,0,0,0,0,0,0,0
596,0,97,3.088,16.5996,0,0,-3,4.47405,51.5622,0,0,16,0,58,0,0,0,0,0,0,0,0
597,0,97,3.091,16.0992,0,0,-3,4.47407,51.5622,0,0,16,0,-255,0,0,0,0,0,0,0,0
598,0,95,3.096,15.498,0,0,-3,4.47409,51.5621,0,0,16,0,-255,0,0,0,0,0,0,0,0
599,0,93,3.101,15.498,0,0,-3,4.47411,51.5621,0,0,16,0,-255,0,0,0,0,0,0,0,0
600,0,92,3.105,15.9984,0,0,-3,4.47413,51.5621,0,0,16,0,-255,0,0,0,0,0,0,0,0
601,56,90,3.11,16.2972,0,99,-3,4.47416,51.562,0,0,16,0,-255,0,0,0,0,0,0,0,0
602,56,92,3.114,16.2972,0,99,-3,4.47419,51.562,0,0,16,0,-255,0,0,0,0,0,0,0,0
603,56,94,3.118,16.0992,0,99,-3,4.47421,51.562,0,0,16,0,-255,0,0,0,0,0,0,0,0
604,50,96,3.122,16.0992,0,125,-3,4.47424,51.5619,0,0,16,0,-255,0,0,0,0,0,0,0,0
605,47,96,3.127,16.2,0,128,-3,4.47427,51.5619,0,0,16,0,-255,0,0,0,0,0,0,0,0
606,52,97,3.132,16.398,0,81,-3,4.4743,51.5619,0,0,16,0,-255,0,0,0,0,0,0,0,0
607,52,97,3.135,16.398,0,81,-3,4.47432,51.5618,0,0,16,0,-255,0,0,0,0,0,0,0,0
608,0,96,3.14,16.398,0,0,-3,4.47431,51.5618,0,0,16,0,-255,0,0,0,0,0,0,0,0
609,0,95,3.144,15.9984,0,0,-4,4.47427,51.5618,0,0,16,0,-255,0,0,0,0,0,0,0,0
610,0,95,3.148,14.8968,0,0,-4,4.47421,51.5617,0,0,16,0,-255,0,0,0,0,0,0,0,0
611,0,94,3.151,13.8996,0,0,-4,4.47418,51.5617,0,0,16,0,-255,0,0,0,0,0,0,0,0
612,0,94,3.156,13.5972,0,0,-4,4.47417,51.5617,0,0,16,0,-255,0,0,0,0,0,0,0,0
613,0,94,3.159,12.2976,0,0,-4,4.47417,51.5617,0,0,16,0,-255,0,0,0,0,0,0,0,0
614,0,94,3.162,12.2976,0,0,-4,4.47419,51.5616,0,0,16,0,-255,0,0,0,0,0,0,0,0
615,0,94,3.167,13.9968,0,0,-4,4.47425,51.5616,0,0,16,0,-255,0,0,0,0,0,0,0,0
616,37,94,3.172,16.9992,0,77,-4,4.47432,51.5616,0,0,16,0,-255,0,0,0,0,0,0,0,0
617,37,94,3.177,16.9992,0,77,-4,4.47438,51.5616,0,0,16,0,-255,0,0,0,0,0,0,0,0
618,60,94,3.181,16.7976,0,31,-3,4.47444,51.5616,0,0,16,0,-255,0,0,0,0,0,0,0,0
619,46,94,3.184,14.4972,0,169,-3,4.47448,51.5616,0,0,16,0,-255,0,0,0,0,0,0,0,0
620,50,95,3.189,14.4972,0,208,-3,4.47451,51.5615,0,0,16,0,61,0,0,0,0,0,0,0,0
621,50,96,3.194,16.2972,0,182,-3,4.47455,51.5615,0,0,16,0,72,0,0,0,0,0,0,0,0
622,54,97,3.198,16.6968,0,45,-3,4.47459,51.5615,0,0,16,0,-255,0,0,0,0,0,0,0,0
623,54,98,3.203,16.8984,0,45,-3,4.47463,51.5614,0,0,16,0,-255,0,0,0,0,0,0,0,0
624,0,98,3.208,16.9992,0,0,-3,4.47467,51.5614,0,0,16,0,-255,0,0,0,0,0,0,0,0
625,0,100,3.213,17.298,0,0,-3,4.47471,51.5614,0,0,16,0,-255,0,0,0,0,0,0,0,0
626,0,101,3.218,17.3988,0,0,-3,4.47476,51.5613,0,0,16,0,-255,0,0,0,0,0,0,0,0
627,0,102,3.224,17.6976,0,0,-3,4.47481,51.5613,0,0,16,0,-255,0,0,0,0,0,0,0,0
628,68,102,3.229,19.098,0,82,-3,4.47486,51.5612,0,0,16,0,-255,0,0,0,0,0,0,0,0
629,42,103,3.234,19.098,0,66,-3,4.47491,51.5612,0,0,16,0,-255,0,0,0,0,0,0,0,0
630,63,103,3.239,18.198,0,169,-3,4.47495,51.5612,0,0,16,0,-255,0,0,0,0,0,0,0,0
631,65,102,3.244,17.7984,0,82,-3,4.475,51.5611,0,0,16,0,75,0,0,0,0,0,0,0,0
632,61,102,3.249,17.1972,0,82,-3,4.47504,51.5611,0,0,16,0,-255,0,0,0,0,0,0,0,0
633,61,101,3.253,15.498,0,82,-3,4.47509,51.5611,0,0,16,0,-255,0,0,0,0,0,0,0,0
634,38,100,3.258,15.498,0,145,-3,4.47513,51.561,0,0,16,0,70,0,0,0,0,0,0,0,0
635,52,98,3.263,15.7968,0,207,-3,4.47518,51.561,0,0,16,0,59,0,0,0,0,0,0,0,0
636,55,96,3.268,16.8984,0,160,-3,4.47523,51.561,0,0,16,0,51,0,0,0,0,0,0,0,0
637,58,95,3.273,17.5968,0,125,-3,4.47529,51.5609,0,0,16,0,44,0,0,0,0,0,0,0,0
638,58,94,3.278,17.5968,0,118,-3,4.47534,51.5609,0,0,16,0,44,0,0,0,0,0,0,0,0
639,59,94,3.284,17.5968,0,95,-3,4.47539,51.5609,0,0,16,0,44,0,0,0,0,0,0,0,0
640,59,96,3.289,17.5968,0,82,-3,4.47544,51.5608,0,0,16,0,49,0,0,0,0,0,0,0,0
641,60,96,3.293,17.7984,0,101,-3,4.4755,51.5608,0,0,16,0,51,0,0,0,0,0,0,0,0
642,60,99,3.299,17.7984,0,98,-3,4.47556,51.5608,0,0,16,0,50,0,0,0,0,0,0,0,0
643,58,101,3.304,17.3988,0,41,-3,4.47562,51.5608,0,0,16,0,43,0,0,0,0,0,0,0,0
644,58,102,3.308,16.4988,0,41,-3,4.47567,51.5607,0,0,16,0,-255,0,0,0,0,0,0,0,0
645,37,102,3.312,14.4972,0,67,-3,4.47572,51.5607,0,0,16,0,-255,0,0,0,0,0,0,0,0
646,46,101,3.316,14.1984,0,116,-3,4.47577,51.5607,0,0,16,0,35,0,0,0,0,0,0,0,0
647,44,101,3.32,14.0976,0,85,-3,4.47582,51.5607,0,0,16,0,44,0,0,0,0,0,0,0,0
648,44,101,3.324,13.0968,0,101,-3,4.47587,51.5607,0,0,16,0,46,0,0,0,0,0,0,0,0
649,44,100,3.328,13.0968,0,101,-3,4.47592,51.5607,0,0,16,0,46,0,0,0,0,0,0,0,0
650,43,99,3.332,12.6972,0,115,-3,4.47596,51.5606,0,0,16,0,49,0,0,0,0,0,0,0,0
651,42,99,3.335,12.6,0,139,-3,4.476,51.5606,0,0,16,0,45,0,0,0,0,0,0,0,0
652,42,99,3.339,12.6,0,158,-3,4.47604,51.5606,0,0,16,0,45,0,0,0,0,0,0,0,0
653,42,99,3.343,12.6972,0,168,-3,4.47609,51.5606,0,0,16,0,52,0,0,0,0,0,0,0,0
654,41,99,3.346,12.6972,0,43,-3,4.47613,51.5606,0,0,16,0,42,0,0,0,0,0,0,0,0
655,35,99,3.349,10.4976,0,116,-3,4.47617,51.5606,0,0,16,0,47,0,0,0,0,0,0,0,0
656,27,99,3.352,10.3968,0,114,-3,4.4762,51.5605,0,0,16,0,-255,0,0,0,0,0,0,0,0
657,37,99,3.355,10.1988,0,168,-3,4.47623,51.5605,0,0,16,0,43,0,0,0,0,0,0,0,0
658,37,99,3.358,10.1988,0,202,-3,4.47627,51.5605,0,0,16,0,47,0,0,0,0,0,0,0,0
659,40,99,3.362,10.8972,0,232,-3,4.47632,51.5605,0,0,16,0,51,0,0,0,0,0,0,0,0
660,44,100,3.366,13.5,0,191,-3,4.47637,51.5605,0,0,16,0,46,0,0,0,0,0,0,0,0
661,46,101,3.37,14.1984,0,154,-3,4.47642,51.5604,0,0,16,0,48,0,0,0,0,0,0,0,0
662,50,103,3.374,14.7996,0,142,-3,4.47648,51.5604,0,0,16,0,52,0,0,0,0,0,0,0,0
663,49,103,3.379,14.7996,0,112,-3,4.47653,51.5604,0,0,16,0,43,0,0,0,0,0,0,0,0
664,48,106,3.383,14.4972,0,116,-3,4.47659,51.5604,0,0,16,0,44,0,0,0,0,0,0,0,0
665,47,107,3.388,14.4972,0,149,-3,4.47664,51.5604,0,0,16,0,47,0,0,0,0,0,0,0,0
666,46,107,3.393,15.0984,0,136,-3,4.4767,51.5604,0,0,16,0,42,0,0,0,0,0,0,0,0
667,46,108,3.396,15.498,0,136,-3,4.47676,51.5603,0,0,16,0,42,0,0,0,0,0,0,0,0
668,48,109,3.401,15.6996,0,116,-4,4.47681,51.5603,0,0,16,0,49,0,0,0,0,0,0,0,0
669,49,109,3.405,15.498,0,140,-4,4.47687,51.5603,0,0,16,0,49,0,0,0,0,0,0,0,0
670,49,109,3.408,15.3,0,172,-4,4.47692,51.5603,0,0,15,0,55,0,0,0,0,0,0,0,0
671,50,109,3.412,15.3,0,180,-4,4.47697,51.5603,0,0,15,0,47,0,0,0,0,0,0,0,0
672,50,108,3.416,15.3,0,120,-4,4.47703,51.5603,0,0,15,0,51,0,0,0,0,0,0,0,0
673,50,107,3.42,15.0984,0,44,-4,4.47708,51.5603,0,0,15,0,54,0,0,0,0,0,0,0,0
674,43,107,3.424,14.2992,0,92,-4,4.47714,51.5603,0,0,15,0,59,0,0,0,0,0,0,0,0
675,45,107,3.428,13.1976,0,169,-4,4.47719,51.5602,0,0,15,0,59,0,0,0,0,0,0,0,0
676,48,107,3.432,13.698,0,212,-4,4.47724,51.5602,0,0,15,0,39,0,0,0,0,0,0,0,0
677,45,107,3.436,13.1976,0,262,-4,4.47729,51.5602,0,0,15,0,46,0,0,0,0,0,0,0,0
678,45,107,3.44,13.698,0,249,-4,4.47736,51.5602,0,0,15,0,46,0,0,0,0,0,0,0,0
679,49,107,3.446,14.9976,0,263,-4,4.47743,51.5602,0,0,15,0,44,0,0,0,0,0,0,0,0
680,56,107,3.451,16.6968,0,219,-4,4.47751,51.5602,0,0,15,0,43,0,0,0,0,0,0,0,0
681,59,108,3.457,17.8992,0,127,-4,4.47758,51.5602,0,0,15,0,42,0,0,0,0,0,0,0,0
682,61,108,3.462,17.8992,0,34,-4,4.47765,51.5602,0,0,15,0,62,0,0,0,0,0,0,0,0
683,55,111,3.466,17.3988,0,59,-4,4.47771,51.5602,0,0,15,0,72,0,0,0,0,0,0,0,0
684,57,113,3.471,17.1,0,125,-4,4.47778,51.5601,0,0,15,0,93,0,0,0,0,0,0,0,0
685,54,113,3.475,17.1,0,110,-4,4.47784,51.5601,0,0,15,0,59,0,0,0,0,0,0,0,0
686,54,113,3.48,17.1,0,52,-4,4.4779,51.5601,0,0,15,0,54,0,0,0,0,0,0,0,0
687,52,114,3.483,16.8984,0,20,-4,4.47796,51.5601,0,0,15,0,54,0,0,0,0,0,0,0,0
688,54,113,3.487,16.0992,0,28,-4,4.47801,51.5601,0,0,15,0,52,0,0,0,0,0,0,0,0
689,44,114,3.491,14.8968,0,108,-4,4.47806,51.5601,0,0,15,0,43,0,0,0,0,0,0,0,0
690,53,114,3.495,14.8968,0,102,-4,4.47812,51.5601,0,0,15,0,50,0,0,0,0,0,0,0,0
691,54,114,3.499,16.0992,0,44,-4,4.47817,51.5601,0,0,15,0,73,0,0,0,0,0,0,0,0
692,54,115,3.504,16.0992,0,44,-3,4.47822,51.5601,0,0,15,0,73,0,0,0,0,0,0,0,0
693,54,115,3.509,15.8976,0,44,-3,4.47827,51.56,0,0,15,0,73,0,0,0,0,0,0,0,0
694,50,114,3.513,15.7968,0,172,-3,4.47832,51.56,0,0,15,0,50,0,0,0,0,0,0,0,0
695,54,113,3.517,15.7968,0,188,-3,4.47835,51.56,0,0,15,0,43,0,0,0,0,0,0,0,0
696,53,113,3.521,15.8976,0,147,-3,4.47837,51.5599,0,0,15,0,50,0,0,0,0,0,0,0,0
697,55,111,3.525,16.7976,0,164,-3,4.47837,51.5599,0,0,15,0,46,0,0,0,0,0,0,0,0
698,53,107,3.53,16.7976,0,178,-3,4.47837,51.5599,0,0,15,0,47,0,0,0,0,0,0,0,0
699,54,105,3.534,15.5988,0,193,-3,4.47836,51.5598,0,0,15,0,43,0,0,0,0,0,0,0,0
700,54,101,3.538,15.5988,0,205,-3,4.47834,51.5598,0,0,15,0,47,0,0,0,0,0,0,0,0
701,55,98,3.542,15.8976,0,198,-3,4.47832,51.5597,0,0,15,0,46,0,0,0,0,0,0,0,0
702,55,97,3.546,15.8976,0,198,-3,4.47829,51.5597,0,0,15,0,46,0,0,0,0,0,0,0,0
703,56,99,3.55,15.3,0,183,-3,4.47827,51.5597,0,0,15,0,45,0,0,0,0,0,0,0,0
704,57,101,3.555,15.3,0,125,-3,4.47825,51.5596,0,0,15,0,41,0,0,0,0,0,0,0,0
705,57,102,3.559,15.6996,0,43,-3,4.47822,51.5596,0,0,15,0,52,0,0,0,0,0,0,0,0
706,57,105,3.563,15.6996,0,43,-3,4.47818,51.5596,0,0,15,0,52,0,0,0,0,0,0,0,0
707,57,107,3.567,14.4972,0,43,-3,4.47816,51.5596,0,0,15,0,52,0,0,0,0,0,0,0,0
708,51,108,3.571,14.4972,0,174,-3,4.47813,51.5595,0,0,15,0,-255,0,0,0,0,0,0,0,0
709,52,108,3.575,15.0984,0,218,-3,4.4781,51.5595,0,0,15,0,53,0,0,0,0,0,0,0,0
710,54,108,3.58,15.6996,0,192,-3,4.47807,51.5594,0,0,15,0,49,0,0,0,0,0,0,0,0
711,57,108,3.585,17.298,0,184,-3,4.47803,51.5594,0,0,15,0,48,0,0,0,0,0,0,0,0
712,58,108,3.59,17.7984,0,162,-3,4.478,51.5594,0,0,15,0,49,0,0,0,0,0,0,0,0
713,61,108,3.595,18.198,0,158,-3,4.47796,51.5593,0,0,15,0,47,0,0,0,0,0,0,0,0
714,63,108,3.601,18.198,0,173,-3,4.47793,51.5593,0,0,15,0,48,0,0,0,0,0,0,0,0
715,64,108,3.605,18.198,0,183,-3,4.4779,51.5592,0,0,15,0,47,0,0,0,0,0,0,0,0
716,65,108,3.611,18.3996,0,155,-3,4.47786,51.5592,0,0,15,0,46,0,0,0,0,0,0,0,0
717,65,108,3.616,18.3996,0,138,-3,4.47784,51.5592,0,0,15,0,45,0,0,0,0,0,0,0,0
718,66,108,3.622,18.198,0,55,-3,4.47782,51.5591,0,0,15,0,43,0,0,0,0,0,0,0,0
719,65,108,3.626,17.1,0,55,-3,4.47778,51.5591,0,0,15,0,-255,0,0,0,0,0,0,0,0
720,65,108,3.631,15.8976,0,55,-3,4.47775,51.559,0,0,15,0,-255,0,0,0,0,0,0,0,0
721,60,108,3.636,15.8976,0,117,-2,4.47772,51.559,0,2,15,0,-255,0,0,0,0,0,0,0,0
722,60,109,3.641,16.4988,0,64,-2,4.4777,51.559,0,2,15,0,-255,0,0,0,0,0,0,0,0
723,60,109,3.646,16.6968,0,13,-2,4.47768,51.5589,0,2,15,0,38,0,0,0,0,0,0,0,0
724,60,109,3.651,17.4996,0,13,-2,4.47764,51.5589,0,2,15,0,-255,0,0,0,0,0,0,0,0
725,60,109,3.656,17.4996,0,13,-2,4.47761,51.5588,0,2,15,0,-255,0,0,0,0,0,0,0,0
726,0,109,3.661,17.1972,0,0,-2,4.47757,51.5588,0,2,15,0,-255,0,0,0,0,0,0,0,0
727,0,109,3.665,16.4988,0,0,-2,4.47753,51.5588,0,2,15,0,-255,0,0,0,0,0,0,0,0
728,0,109,3.669,16.398,0,0,-2,4.4775,51.5587,0,2,15,0,-255,0,0,0,0,0,0,0,0
729,0,109,3.674,15.8976,0,0,-2,4.47746,51.5587,0,2,15,0,-255,0,0,0,0,0,0,0,0
