secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
515,76,143,0,0,0,119,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
516,76,142,0,0,0,119,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
517,77,142,0,0,0,117,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
518,76,141,0,0,0,120,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
519,76,141,0,0,0,120,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
520,76,140,0,0,0,134,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
521,79,139,0,0,0,136,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
522,78,138,0,0,0,121,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
523,77,137,0,0,0,120,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
524,77,136,0,0,0,125,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
525,78,136,0,0,0,121,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
526,77,136,0,0,0,118,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
527,77,135,0,0,0,127,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
528,78,135,0,0,0,133,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
529,77,134,0,0,0,133,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
530,78,133,0,0,0,134,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
531,79,132,0,0,0,141,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
532,79,131,0,0,0,142,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
533,79,130,0,0,0,138,-8,4.47803,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
534,79,129,0,0,0,138,-8,4.47803,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
535,79,129,0,0,0,134,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
536,79,129,0,0,0,134,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
537,78,129,0,0,0,125,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
538,78,130,0,0,0,125,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
539,74,130,0,0,0,123,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
540,77,131,0,0,0,132,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
541,77,131,0,0,0,114,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
542,77,131,0,0,0,114,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
543,77,131,0,0,0,113,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
544,76,131,0,0,0,102,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
545,77,130,0,0,0,107,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
546,76,128,0,0,0,109,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
547,76,126,0,0,0,107,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
548,76,125,0,0,0,111,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
549,76,124,0,0,0,109,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
550,76,123,0,0,0,114,-8,4.47797,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
551,77,123,0,0,0,119,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
552,77,123,0,0,0,116,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
553,77,123,0,0,0,112,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
554,77,123,0,0,0,114,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
555,77,123,0,0,0,115,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
556,77,123,0,0,0,116,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
557,77,122,0,0,0,116,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
558,78,122,0,0,0,118,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
559,78,121,0,0,0,117,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
560,78,120,0,0,0,129,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
561,78,120,0,0,0,127,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
562,76,120,0,0,0,133,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
563,79,120,0,0,0,129,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
564,77,120,0,0,0,114,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
565,77,121,0,0,0,125,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
566,78,121,0,0,0,127,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
567,77,120,0,0,0,127,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
568,78,120,0,0,0,130,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
569,77,119,0,0,0,136,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
570,79,117,0,0,0,141,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
571,78,117,0,0,0,134,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
572,79,116,0,0,0,128,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
573,79,116,0,0,0,130,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
574,79,117,0,0,0,132,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
575,81,117,0,0,0,130,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
576,80,117,0,0,0,130,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
577,80,117,0,0,0,141,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
578,79,116,0,0,0,142,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
579,80,116,0,0,0,135,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
580,80,116,0,0,0,128,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
581,79,116,0,0,0,143,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
582,80,116,0,0,0,140,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
583,79,117,0,0,0,125,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
584,79,118,0,0,0,132,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
585,79,119,0,0,0,131,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
586,78,120,0,0,0,127,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
587,78,120,0,0,0,132,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
588,78,120,0,0,0,136,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
589,79,120,0,0,0,128,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
590,77,120,0,0,0,116,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
591,78,120,0,0,0,126,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
592,77,120,0,0,0,129,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
593,78,120,0,0,0,122,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
594,78,120,0,0,0,123,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
595,76,120,0,0,0,122,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
596,77,119,0,0,0,118,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
597,76,118,0,0,0,123,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
598,76,117,0,0,0,126,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
599,76,116,0,0,0,127,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
600,79,115,0,0,0,127,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
601,77,115,0,0,0,120,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
602,77,115,0,0,0,127,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
603,78,116,0,0,0,132,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
604,78,116,0,0,0,127,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
605,78,115,0,0,0,127,-8,4.47797,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
606,79,115,0,0,0,132,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
607,78,114,0,0,0,130,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
608,78,113,0,0,0,130,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
609,78,112,0,0,0,130,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
610,78,112,0,0,0,130,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
611,78,112,0,0,0,136,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
612,79,111,0,0,0,122,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
613,78,112,0,0,0,136,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
614,79,112,0,0,0,139,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
615,79,112,0,0,0,135,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
616,80,112,0,0,0,139,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
617,80,112,0,0,0,137,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
618,81,112,0,0,0,138,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
619,81,112,0,0,0,131,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
620,80,112,0,0,0,128,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
621,80,112,0,0,0,136,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
622,80,112,0,0,0,139,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
623,80,112,0,0,0,140,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
624,80,112,0,0,0,137,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
625,80,112,0,0,0,141,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
626,81,112,0,0,0,137,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
627,81,112,0,0,0,140,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
628,81,113,0,0,0,143,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
629,80,114,0,0,0,138,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
630,81,114,0,0,0,137,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
631,80,114,0,0,0,139,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
632,80,114,0,0,0,139,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
633,80,113,0,0,0,138,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
634,80,113,0,0,0,146,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
635,81,112,0,0,0,142,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
636,81,112,0,0,0,142,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
637,82,112,0,0,0,140,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
638,81,113,0,0,0,147,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
639,82,113,0,0,0,146,-8,4.47797,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
640,82,114,0,0,0,143,-8,4.47797,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
641,81,114,0,0,0,155,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
642,82,114,0,0,0,147,-8,4.47797,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
643,81,115,0,0,0,151,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
644,81,114,0,0,0,151,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
645,81,114,0,0,0,151,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
646,82,114,0,0,0,143,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
647,80,113,0,0,0,140,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
648,81,112,0,0,0,167,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
649,87,112,0,0,0,218,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
650,90,112,0,0,0,220,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
651,92,112,0,0,0,228,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
652,79,112,0,0,0,213,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
653,76,112,0,0,0,240,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
654,78,113,0,0,0,252,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
655,81,113,0,0,0,287,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
656,81,114,0,0,0,290,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
657,83,113,0,0,0,291,-8,4.47793,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
658,87,113,0,0,0,348,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
659,87,113,0,0,0,348,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
660,92,113,0,0,0,368,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
661,79,114,0,0,0,329,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
662,74,116,0,0,0,367,-8,4.47797,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
663,76,118,0,0,0,405,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
664,78,119,0,0,0,416,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
665,78,121,0,0,0,400,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
666,79,123,0,0,0,385,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
667,78,124,0,0,0,373,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
668,77,125,0,0,0,340,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
669,77,126,0,0,0,345,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
670,77,127,0,0,0,376,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
671,77,129,0,0,0,378,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
672,78,130,0,0,0,378,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
673,78,131,0,0,0,364,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
674,78,132,0,0,0,378,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
675,78,133,0,0,0,378,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
676,78,134,0,0,0,378,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
677,78,135,0,0,0,362,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
678,77,137,0,0,0,395,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
679,78,137,0,0,0,393,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
680,78,138,0,0,0,390,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
681,78,139,0,0,0,384,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
682,78,140,0,0,0,387,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
683,77,141,0,0,0,384,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
684,79,142,0,0,0,381,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
685,78,143,0,0,0,376,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
686,77,143,0,0,0,376,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
687,77,144,0,0,0,376,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
688,78,144,0,0,0,382,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
689,78,145,0,0,0,371,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
690,78,145,0,0,0,371,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
691,83,146,0,0,0,378,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
692,83,147,0,0,0,366,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
693,84,147,0,0,0,368,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
694,84,148,0,0,0,366,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
695,84,148,0,0,0,367,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
696,84,149,0,0,0,373,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
697,85,149,0,0,0,373,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
698,86,150,0,0,0,380,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
699,84,150,0,0,0,377,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
700,85,151,0,0,0,389,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
701,84,152,0,0,0,375,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
702,85,152,0,0,0,384,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
703,86,153,0,0,0,394,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
704,84,153,0,0,0,377,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
705,85,153,0,0,0,390,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
706,84,154,0,0,0,389,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
707,85,154,0,0,0,371,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
708,84,155,0,0,0,379,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
709,85,155,0,0,0,372,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
710,84,156,0,0,0,357,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
711,84,156,0,0,0,365,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
712,84,157,0,0,0,375,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
713,85,157,0,0,0,384,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
714,84,157,0,0,0,384,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
715,84,158,0,0,0,357,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
716,84,158,0,0,0,369,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
717,85,158,0,0,0,363,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
718,84,158,0,0,0,367,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
719,84,159,0,0,0,367,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
720,84,159,0,0,0,356,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
721,84,160,0,0,0,367,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
722,85,160,0,0,0,371,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
723,85,160,0,0,0,370,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
724,84,160,0,0,0,387,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
725,84,161,0,0,0,374,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
726,84,161,0,0,0,367,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
727,85,161,0,0,0,370,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
728,84,162,0,0,0,363,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
729,84,162,0,0,0,372,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
730,84,162,0,0,0,364,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
731,85,161,0,0,0,385,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
732,86,162,0,0,0,376,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
733,85,162,0,0,0,370,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
734,87,163,0,0,0,391,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
735,85,164,0,0,0,373,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
736,86,164,0,0,0,384,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
737,85,165,0,0,0,392,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
738,85,165,0,0,0,386,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
739,85,165,0,0,0,388,-8,4.47795,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
740,85,166,0,0,0,384,-8,4.47802,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
741,86,166,0,0,0,387,-8,4.47803,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
742,85,166,0,0,0,380,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
743,84,166,0,0,0,373,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
744,84,167,0,0,0,376,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
745,85,167,0,0,0,364,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
746,87,168,0,0,0,393,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
747,86,168,0,0,0,369,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
748,86,167,0,0,0,376,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
749,85,167,0,0,0,371,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
750,86,167,0,0,0,372,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
751,86,168,0,0,0,376,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
752,85,168,0,0,0,387,-8,4.47804,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
753,85,168,0,0,0,379,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
754,86,168,0,0,0,391,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
755,86,168,0,0,0,382,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
756,85,168,0,0,0,391,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
757,85,168,0,0,0,403,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
758,87,168,0,0,0,394,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
759,86,169,0,0,0,386,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
760,86,169,0,0,0,387,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
761,86,170,0,0,0,383,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
762,87,170,0,0,0,384,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
763,86,171,0,0,0,357,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
764,86,171,0,0,0,349,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
765,86,171,0,0,0,352,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
766,84,170,0,0,0,362,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
767,84,170,0,0,0,374,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
768,85,170,0,0,0,378,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
769,85,170,0,0,0,384,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
770,85,171,0,0,0,377,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
771,86,171,0,0,0,363,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
